object,label,estimate,se,lo90,hi90,sesoi,verdict,is_equivalent,distance_to_equiv_boundary
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002139592030839304,INCONCLUSIVE,False,-0.00086813622828041
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00021757394503115908,INCONCLUSIVE,False,-0.0008645214863331813
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00022124975637459379,INCONCLUSIVE,False,-0.0008608456749897467
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00022498766885348698,INCONCLUSIVE,False,-0.0008571077625108535
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00022878873163784813,INCONCLUSIVE,False,-0.0008533066997264923
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00023265401162293092,INCONCLUSIVE,False,-0.0008494414197414095
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00023658459372869148,INCONCLUSIVE,False,-0.0008455108376356489
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002405815812043073,INCONCLUSIVE,False,-0.0008415138501600332
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002446460959378412,INCONCLUSIVE,False,-0.0008374493354264992
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00024877927877113776,INCONCLUSIVE,False,-0.0008333161525932027
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00025298228982003674,INCONCLUSIVE,False,-0.0008291131415443037
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002546286633663355,INCONCLUSIVE,False,-0.0008274667679980049
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002572563087999996,INCONCLUSIVE,False,-0.0008248391225643408
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002616025353572363,INCONCLUSIVE,False,-0.0008204928960071042
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002660221894054255,INCONCLUSIVE,False,-0.000816073241958915
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00027051651146812387,INCONCLUSIVE,False,-0.0008115789198962166
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00027508676302696064,INCONCLUSIVE,False,-0.0008070086683373798
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002797342268757155,INCONCLUSIVE,False,-0.000802361204488625
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00028446020748037614,INCONCLUSIVE,False,-0.0007976352238839643
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002892660313452806,INCONCLUSIVE,False,-0.0007928294000190599
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00029415304738544617,INCONCLUSIVE,False,-0.0007879423839788943
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002991226273051858,INCONCLUSIVE,False,-0.0007829728040591546
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003041761659831232,INCONCLUSIVE,False,-0.0007779192653812172
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003093150818637132,INCONCLUSIVE,False,-0.0007727803495006273
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003145408173553747,INCONCLUSIVE,False,-0.0007675546140089658
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00031985483923535027,INCONCLUSIVE,False,-0.0007622405921289901
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00032525863906140664,INCONCLUSIVE,False,-0.0007568367923029339
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00033075373359049145,INCONCLUSIVE,False,-0.000751341697773849
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003363416652044596,INCONCLUSIVE,False,-0.0007457537661598808
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003420240023429952,INCONCLUSIVE,False,-0.0007400714290213453
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003478023399438475,INCONCLUSIVE,False,-0.0007342930914204929
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003536782998905029,INCONCLUSIVE,False,-0.0007284171314738375
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003596535314674182,INCONCLUSIVE,False,-0.0007224418998969223
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003657297118229518,INCONCLUSIVE,False,-0.0007163657195413887
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00037190854644010904,INCONCLUSIVE,False,-0.0007101868849242314
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00037819176961524225,INCONCLUSIVE,False,-0.0007039036617490982
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00038458114494484003,INCONCLUSIVE,False,-0.0006975142864195004
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003910784658205404,INCONCLUSIVE,False,-0.0006910169655438001
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0003976855559325039,INCONCLUSIVE,False,-0.0006844098754318366
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00040440426978129444,INCONCLUSIVE,False,-0.000677691161583046
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0004112364931984073,INCONCLUSIVE,False,-0.0006708589381659332
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00041818414387559025,INCONCLUSIVE,False,-0.0006639112874887501
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0004252491719031069,INCONCLUSIVE,False,-0.0006568462594612335
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00043243356031709554,INCONCLUSIVE,False,-0.0006496618710472449
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0004397393256561755,INCONCLUSIVE,False,-0.000642356105708165
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00044716851852745384,INCONCLUSIVE,False,-0.0006349269128368867
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00045472322418209783,INCONCLUSIVE,False,-0.0006273722071822427
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00046240556310063187,INCONCLUSIVE,False,-0.0006196898682637086
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00047021769158811825,INCONCLUSIVE,False,-0.0006118777397762222
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00047816180237939774,INCONCLUSIVE,False,-0.0006039336289849428
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00048624012525455475,INCONCLUSIVE,False,-0.0005958553061097857
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0004944549276647787,INCONCLUSIVE,False,-0.0005876405036995617
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005028085153687991,INCONCLUSIVE,False,-0.0005792869159955414
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005113032330800743,INCONCLUSIVE,False,-0.0005707921982842662
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005199414651249155,INCONCLUSIVE,False,-0.000562153966239425
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005287256361117248,INCONCLUSIVE,False,-0.0005533697952526157
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005376582116115433,INCONCLUSIVE,False,-0.0005444372197527972
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005467416988500985,INCONCLUSIVE,False,-0.000535353732514242
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005559786474115371,INCONCLUSIVE,False,-0.0005261167839528034
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005653716499540526,INCONCLUSIVE,False,-0.0005167237814102879
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005749233429376029,INCONCLUSIVE,False,-0.0005071720884267376
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005846364073639198,INCONCLUSIVE,False,-0.0004974590240004207
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0005945135695290198,INCONCLUSIVE,False,-0.0004875818618353206
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006045576017884325,INCONCLUSIVE,False,-0.00047753782957590796
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006147713233353552,INCONCLUSIVE,False,-0.00046732410802898525
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006251576009919513,INCONCLUSIVE,False,-0.00045693783037238915
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006357193500140208,INCONCLUSIVE,False,-0.00044637608135031967
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006464595349092655,INCONCLUSIVE,False,-0.00043563589645507497
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006573811702693771,INCONCLUSIVE,False,-0.00042471426109496333
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006684873216161779,INCONCLUSIVE,False,-0.0004136081097481626
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006797811062620696,INCONCLUSIVE,False,-0.0004023143251022708
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0006912656941850078,INCONCLUSIVE,False,-0.00039082973717933264
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007029443089182598,INCONCLUSIVE,False,-0.0003791511224460806
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007148202284551997,INCONCLUSIVE,False,-0.0003672752029091408
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007268967861693877,INCONCLUSIVE,False,-0.00035519864519495273
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007391773717501895,INCONCLUSIVE,False,-0.00034291805961415096
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007516654321542075,INCONCLUSIVE,False,-0.00033042999921013296
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007643644725727855,INCONCLUSIVE,False,-0.00031773095879155495
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007772780574158573,INCONCLUSIVE,False,-0.00030481737394848316
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0007904098113124145,INCONCLUSIVE,False,-0.0002916856200519259
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008037634201278827,INCONCLUSIVE,False,-0.0002783320112364578
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008173426319986836,INCONCLUSIVE,False,-0.0002647527993656568
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008311512583842716,INCONCLUSIVE,False,-0.00025094417298006887
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.000845193175136948,INCONCLUSIVE,False,-0.00023690225622739248
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008594723235897521,INCONCLUSIVE,False,-0.00022262310777458833
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008739927116627225,INCONCLUSIVE,False,-0.0002081027197016179
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0008887584149878565,INCONCLUSIVE,False,-0.00019333701637648396
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0009037735780530735,INCONCLUSIVE,False,-0.00017832185331126697
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.000919042415365503,INCONCLUSIVE,False,-0.00016305301599883748
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0009345692126344247,INCONCLUSIVE,False,-0.00014752621872991573
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.000950358327974198,INCONCLUSIVE,False,-0.0001317371033901424
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0009664141931275146,INCONCLUSIVE,False,-0.00011568123823682585
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0009827413147093101,INCONCLUSIVE,False,-9.935411665503032e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0009993442754716985,INCONCLUSIVE,False,-8.275115589264194e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010162277355902772,INCONCLUSIVE,False,-6.58676957740632e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010333964339721592,INCONCLUSIVE,False,-4.869899739218123e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010508551895860993,INCONCLUSIVE,False,-3.124024177824118e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010686089028151102,INCONCLUSIVE,False,-1.3486528549230261e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010820954313643404,INCONCLUSIVE,False,0.0
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010866625568319128,EQUIVALENT-TO-NEGLIGIBLE,True,4.5671254675723385e-06
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0010915461253353,EQUIVALENT-TO-NEGLIGIBLE,True,9.450693970959514e-06
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001105021218997627,EQUIVALENT-TO-NEGLIGIBLE,True,2.292578763328653e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0011236900422841,EQUIVALENT-TO-NEGLIGIBLE,True,4.159461091975949e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0011426742667202624,EQUIVALENT-TO-NEGLIGIBLE,True,6.0578835355921956e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0011619792208629103,EQUIVALENT-TO-NEGLIGIBLE,True,7.988378949856981e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0011643731938264647,EQUIVALENT-TO-NEGLIGIBLE,True,8.227776246212421e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001181610323292347,EQUIVALENT-TO-NEGLIGIBLE,True,9.951489192800648e-05
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00120157308413329,EQUIVALENT-TO-NEGLIGIBLE,True,0.00011947765276894957
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0012218731066014705,EQUIVALENT-TO-NEGLIGIBLE,True,0.0001397776752371301
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00124251608857636,EQUIVALENT-TO-NEGLIGIBLE,True,0.0001604206572120195
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0012635078242004714,EQUIVALENT-TO-NEGLIGIBLE,True,0.00018141239283613097
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0012848542055056858,EQUIVALENT-TO-NEGLIGIBLE,True,0.00020275877414134536
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0013065612240670374,EQUIVALENT-TO-NEGLIGIBLE,True,0.00022446579270269697
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0013286349726844547,EQUIVALENT-TO-NEGLIGIBLE,True,0.0002465395413201142
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0013510816470929112,EQUIVALENT-TO-NEGLIGIBLE,True,0.0002689862157285708
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001373907547701459,EQUIVALENT-TO-NEGLIGIBLE,True,0.00029181211633711856
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0013971190813616512,EQUIVALENT-TO-NEGLIGIBLE,True,0.00031502364999731075
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0014101669507267,EQUIVALENT-TO-NEGLIGIBLE,True,0.00032807151936235963
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0014207227631658432,EQUIVALENT-TO-NEGLIGIBLE,True,0.0003386273318015027
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001444725218275867,EQUIVALENT-TO-NEGLIGIBLE,True,0.00036262978691152655
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0014691331837826027,EQUIVALENT-TO-NEGLIGIBLE,True,0.00038703775241826226
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0014939535105969693,EQUIVALENT-TO-NEGLIGIBLE,True,0.0004118580792326289
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0015191931653728678,EQUIVALENT-TO-NEGLIGIBLE,True,0.00043709773400852736
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0015448592324625952,EQUIVALENT-TO-NEGLIGIBLE,True,0.0004627638010982547
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0015709589159053098,EQUIVALENT-TO-NEGLIGIBLE,True,0.0004888634845409694
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0015974995414490896,EQUIVALENT-TO-NEGLIGIBLE,True,0.0005154041100847492
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00162448855860714,EQUIVALENT-TO-NEGLIGIBLE,True,0.0005423931272427996
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0016519335427487515,EQUIVALENT-TO-NEGLIGIBLE,True,0.0005698381113844111
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0016798421972255848,EQUIVALENT-TO-NEGLIGIBLE,True,0.0005977467658612443
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00170822235553387,EQUIVALENT-TO-NEGLIGIBLE,True,0.0006261269241695296
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0017370819835131359,EQUIVALENT-TO-NEGLIGIBLE,True,0.0006549865521487954
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0017664291815820922,EQUIVALENT-TO-NEGLIGIBLE,True,0.0006843337502177517
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0017962721870122876,EQUIVALENT-TO-NEGLIGIBLE,True,0.0007141767556479472
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0018266193762401651,EQUIVALENT-TO-NEGLIGIBLE,True,0.0007445239448758247
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001857479267218194,EQUIVALENT-TO-NEGLIGIBLE,True,0.0007753838358538535
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001888860521805721,EQUIVALENT-TO-NEGLIGIBLE,True,0.0008067650904413806
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0019207719482002075,EQUIVALENT-TO-NEGLIGIBLE,True,0.0008386765168358671
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00195322250340954,EQUIVALENT-TO-NEGLIGIBLE,True,0.0008711270720451994
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.001986221295766118,EQUIVALENT-TO-NEGLIGIBLE,True,0.0009041258644017776
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0020197775874834165,EQUIVALENT-TO-NEGLIGIBLE,True,0.000937682156119076
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0020539007972557263,EQUIVALENT-TO-NEGLIGIBLE,True,0.0009718053658913858
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.002088600502901827,EQUIVALENT-TO-NEGLIGIBLE,True,0.0010065050715374864
