tau,h,beta_shock,se_shock,pval_shock,beta_interaction,se_interaction,pval_interaction,n_obs
0.95,23,0.05586676458672146,0.01729078329321661,0.0012345021716600709,0.017674858339283617,0.030399061160327086,0.5609554176482988,40559
0.95,24,0.05397570469653523,0.016201325386076368,0.0008643748540228961,0.014698131206941412,0.02883373007055174,0.6102260565908741,40558
0.99,0,0.018056259148294007,0.005717036532193586,0.0015879486063591992,0.011481158479079046,0.009835480854667596,0.24308782087765382,40582
0.99,1,0.03288434233305648,0.011889626710981432,0.005680883025685729,0.02387789305447474,0.02018722485542829,0.23688664290442477,40581
0.99,2,0.009785353370260097,0.018113415164366837,0.5890435575287898,0.03168828170009341,0.03109353619153251,0.3081484575722502,40580
0.99,3,0.006329369968568699,0.01766037537265264,0.7200504561549886,0.0707085485697192,0.03263603156780719,0.030272753406561295,40579
0.99,4,0.024705105527973892,0.018129407209489364,0.17298181877843868,0.0852267789190444,0.03404485499578402,0.012305675140198773,40578
0.99,5,0.017692330208436857,0.018470462050568095,0.3381332396226058,0.06982466481700378,0.0369367234104918,0.058713474845364114,40577
0.99,6,0.004141845246607545,0.019913902812813127,0.8352396780383532,0.09901113913677762,0.037488702300564135,0.008267076249232726,40576
0.99,7,-0.021464833453492815,0.02015540522682181,0.2868973812633467,0.09465016103582968,0.03831141285544924,0.01349472393933421,40575
0.99,8,0.008729555437327008,0.02164856271435072,0.6867741748416649,0.06323544980777385,0.04029462261351557,0.11657950247474817,40574
0.99,9,0.02042113495136988,0.02271734021019335,0.3686991211271795,0.10428155093762825,0.04164980193592414,0.012291661851009137,40573
0.99,10,-0.0068898141079056785,0.02498575922997023,0.7827417707315171,0.12713641446286328,0.04619865868410566,0.0059267810225614465,40572
0.99,11,0.021772904014450867,0.028343774165993065,0.4423892614970403,0.05153665500823834,0.05201231330058836,0.3217623522617729,40571
0.99,12,0.0033203810965805047,0.022148622231229324,0.8808334771289017,0.09017893771152785,0.039775417582199005,0.0233830797015886,40570
0.99,13,-0.017395321453882673,0.027257725176707135,0.5233604423914388,0.08648627980414858,0.051278568154592356,0.09168855716243222,40569
0.99,14,0.017144283796861615,0.029838492673491434,0.5655857621838515,0.08715251339538099,0.05646669015239123,0.1227337235609471,40568
0.99,15,0.03619782117077719,0.036176242827335836,0.3170279028004495,0.07376510989271878,0.06847652499783712,0.28138300103346586,40567
0.99,16,0.032751888340616375,0.03697516323452767,0.37574092899820566,0.04415748133952668,0.07123247305907514,0.5353227522252503,40566
0.99,17,0.026955267696280316,0.029862502822847806,0.3667191835194471,0.056669626764346503,0.05726948273106341,0.3224118903083881,40565
0.99,18,0.027013501311836663,0.03102264983971848,0.3838865134155709,0.060087102586204644,0.058150274568404464,0.30146627868226106,40564
0.99,19,0.019855988763538335,0.029791224997075556,0.5050924102744538,0.04793016286657803,0.056094305986976144,0.3928569665301346,40563
0.99,20,-0.0031422175733348823,0.029913485286678115,0.9163418009975158,0.06966644830228752,0.055905040276893976,0.21271401940827409,40562
0.99,21,0.00874493375377483,0.030094834922530275,0.7713746381216162,0.04534468288949256,0.05506261380798015,0.41022215516826976,40561
0.99,22,-0.00921591162881441,0.0330381169656625,0.7802862703740115,0.0701446318781791,0.06163922269275074,0.25513264912254213,40560
0.99,23,-0.014381365475998109,0.032483647516689806,0.6579660695138347,0.06643032139766802,0.06179178614266023,0.28235104768797126,40559
0.99,24,-0.025884483437032202,0.032136661270558864,0.4205645987329376,0.05119201533061357,0.06343242141536738,0.41965258608392353,40558
